word,label
mengedep,correct
mengedepan,correct
mengedepankan,correct
mengedik,correct
mengedikkan,correct
mengedip,correct
mengedipkan,correct
mengedit,correct
mengeditorialisasi,correct
mengedor,correct
mengedot,correct
mengedrel,correct
mengedril,correct
mengedrop,correct
mengedub,correct
mengeduk,correct
mengedumkan,correct
mengedup,correct
mengedut,correct
mengedutkan,correct
mengefektifkan,correct
mengefisienkan,correct
mengegah,correct
mengegatkan,correct
mengegol,correct
mengegolkan,correct
mengegos,correct
mengegosi,correct
mengegoskan,correct
mengegungkan,correct
mengeja,correct
mengejai,correct
mengejam,correct
mengejami,correct
mengejamkan,correct
mengejan,correct
mengejan-ejan,correct
mengejang,correct
mengejangkan,correct
mengejap,correct
mengejapkan,correct
mengejar,correct
mengejar-ngejar,correct
mengejarkan,correct
mengejawantah,correct
mengejawantahkan,correct
mengejek,correct
mengejikan,correct
mengejreng,correct
mengejuju,correct
mengejus,correct
mengejut,correct
mengejut-ngejuti,correct
mengejuti,correct
mengejutkan,correct
mengekah,correct
mengekalkan,correct
mengekang,correct
mengekar,correct
mengekarkan,correct
mengekas,correct
mengekek,correct
mengeker,correct
mengekir,correct
mengekirkan,correct
mengeklik,correct
mengeklirkan,correct
mengeklopkan,correct
mengekol,correct
mengekonomikan,correct
mengekop,correct
mengekor,correct
mengeksamen,correct
mengeksklusifkan,correct
mengeksploitasi,correct
mengeksplorasi,correct
mengekspor,correct
mengekspos,correct
mengekspresikan,correct
mengekstrak,correct
mengekstraksi,correct
mengelabang,correct
mengelaborasi,correct
mengelabui,correct
mengeladau,correct
mengelah,correct
mengelai,correct
mengelai-ngelai,correct
mengelak,correct
mengelakkan,correct
mengelam,correct
mengelamini,correct
mengelamkan,correct
mengelana,correct
mengelanjar,correct
mengelantang,correct
mengelap,correct
mengelapkan,correct
mengelar,correct
mengelarai,correct
mengelas,correct
mengelaskan,correct
mengelebatkan,correct
mengelebekkan,correct
mengelebukan,correct
mengelektrifikasi,correct
mengelelotkan,correct
mengelem,correct
mengelenggarakan,correct
mengelepai,correct
mengelepat,correct
mengelepik-ngelepik,correct
mengelepur,correct
mengelesot,correct
mengelibat,correct
mengelih,correct
mengelik,correct
mengelikik,correct
mengelikkan,correct
mengelilingi,correct
mengelilingkan,correct
mengelim,correct
mengeliminasi,correct
mengeling,correct
mengelip-ngelip,correct
mengelirukan,correct
mengelis,correct
mengelit,correct
mengelite,correct
mengelitkan,correct
mengelocak,correct
mengelodan,correct
mengelok,correct
mengelokkan,correct
mengelola,correct
mengelompok,correct
mengelompokkan,correct
mengelon,correct
mengeloni,correct
mengelopak,correct
mengeloskan,correct
mengelosok,correct
mengelotok,correct
mengeloyor,correct
mengelu-elukan,correct
mengeluani,correct
mengeluari,correct
mengeluarkan,correct
mengeluh,correct
mengeluhkan,correct
mengelukan,correct
mengelumuni,correct
mengelupas,correct
mengelupaskan,correct
mengelupur,correct
mengelus,correct
mengelus-elus,correct
mengeluyur,correct
mengemam,correct
mengemas,correct
mengemasi,correct
mengemaskan,correct
mengemat,correct
mengembalikan,correct
mengemban,correct
mengembang,correct
mengembangbiakkan,correct
mengembangkan,correct
mengembara,correct
mengembarai,correct
mengembargo,correct
mengembari,correct
mengembarkan,correct
mengembat,correct
mengembatkan,correct
mengembel-embeli,correct
mengembeli,correct
mengembeng,correct
mengembik,correct
mengembol,correct
mengembun,correct
mengembungkan,correct
mengembuni,correct
mengembunkan,correct
mengembur,correct
mengembus,correct
mengembuskan,correct
mengembut,correct
mengembut-embut,correct
mengemendang,correct
mengemis,correct
mengemohi,correct
mengemol,correct
mengemong,correct
mengempa,correct
mengempang,correct
mengempap,correct
mengempapkan,correct
mengempar,correct
mengempas,correct
mengempas-empaskan,correct
mengempaskan,correct
mengempenak,correct
mengempik,correct
mengemping,correct
mengempis,correct
mengempiskan,correct
mengempit,correct
mengemplang,correct
mengempo,correct
mengempoh,correct
mengempohi,correct
mengempos,correct
mengemprit,correct
mengempu,correct
mengempukkan,correct
mengempul,correct
mengemu,correct
mengemudikan,correct
mengemuka,correct
mengemukakan,correct
mengemuli,correct
mengemulsi,correct
mengena,correct
mengenai,correct
mengenakan,correct
mengenakkan,correct
mengenal,correct
mengenali,correct
mengenalkan,correct
mengenang,correct
mengenangkan,correct
mengenap,correct
mengenap-enapkan,correct
mengenas,correct
mengenaskan,correct
mengencang,correct
mengencangkan,correct
mengencani,correct
mengencerkan,correct
mengencingi,correct
mengencongkan,correct
mengencreng,correct
mengendal,correct
mengendalakan,correct
mengendali,correct
mengendalikan,correct
mengendanai,correct
mengendap,correct
mengendap-endap,correct
mengendapkan,correct
mengendon,correct
mengendong,correct
mengendur,correct
mengendurikan,correct
mengendurkan,correct
mengendus,correct
mengendusi,correct
mengenggankan,correct
mengengget,correct
mengengkang,correct
mengengkeng,correct
mengengkol,correct
mengenjak,correct
mengenjak-enjak,correct
mengenjal,correct
mengenjut,correct
mengenkripsi,correct
mengensel,correct
mengentak,correct
mengentak-entakkan,correct
mengental,correct
mengentalkan,correct
mengentarakan,correct
mengentas,correct
mengentaskan,correct
mengenten,correct
mengentengkan,correct
mengentit,correct
mengentot,correct
mengentut,correct
mengentuti,correct
mengenyahkan,correct
mengenyak,correct
mengenyakkan,correct
mengenyal,correct
mengenyalkan,correct
mengenyam,correct
mengenyangkan,correct
mengenyit,correct
mengenyut,correct
mengeong,correct
mengepah,correct
mengepak,correct
mengepak-ngepakkan,correct
mengepakkan,correct
mengepal,correct
mengepal-ngepalkan,correct
mengepalai,correct
mengepalakan,correct
mengepalkan,correct
mengepang,correct
mengepas,correct
mengepaskan,correct
mengepel,correct
mengeper,correct
mengepil,correct
mengepilkan,correct
mengeping,correct
mengepit,correct
mengeplak,correct
mengepohkan,correct
mengepos,correct
mengeposkan,correct
mengepot,correct
mengepras,correct
mengeprek,correct
mengepres,correct
mengepris,correct
mengepruk,correct
mengepuh,correct
mengepukkan,correct
mengepul,correct
mengepulkan,correct
mengepung,correct
mengerabik,correct
mengerabikkan,correct
mengerabu,correct
mengerahkan,correct
mengeraikan,correct
mengerakah,correct
mengerakahi,correct
mengerakali,correct
mengerakkan,correct
mengeram,correct
mengeramasi,correct
mengeramatkan,correct
mengerami,correct
mengeramkan,correct
mengerang,correct
mengerangkeng,correct
mengerapkan,correct
mengeras,correct
mengerasi,correct
mengeraskan,correct
mengerat,correct
mengeratkan,correct
mengerawang,correct
mengerbuk,correct
mengercingkan,correct
mengercitkan,correct
mengerdil,correct
mengerdilkan,correct
mengerdomkan,correct
mengerebok,correct
mengerecengkan,correct
mengereh,correct
mengerek,correct
mengerem,correct
mengeremus,correct
mengereng,correct
mengerenyot,correct
mengerepas,correct
mengerepes,correct
mengeret,correct
mengeri,correct
mengeriap,correct
mengericau,correct
mengerih,correct
mengerik,correct
mengerikan,correct
mengerikil,correct
mengerikili,correct
mengerikiti,correct
mengering,correct
mengeringatkan,correct
mengeringi,correct
mengeringkan,correct
mengerinjang,correct
mengerip,correct
mengeriput,correct
mengeriputkan,correct
mengeris,correct
mengerisik,correct
mengerising,correct
mengerit,correct
mengeriting,correct
mengeritingi,correct
mengeritingkan,correct
mengeritkan,correct
mengerjakan,correct
mengerjang,correct
mengerjap,correct
mengerjap-ngerjap,correct
mengerkah,correct
mengerkau,correct
mengerlap,correct
mengerling,correct
mengerling-ngerling,correct
mengerlip,correct
mengernai,correct
mengerneti,correct
mengernyih,correct
mengernying,correct
mengernyit,correct
mengernyitkan,correct
mengernyut,correct
mengerobek,correct
mengerodong,correct
mengerok,correct
mengerokoti,correct
mengeroncongkan,correct
mengeropeng,correct
mengerosi,correct
mengerosong,correct
mengerotkan,correct
mengeroyok,correct
mengerpus,correct
mengersik,correct
mengertak-ngertakkan,correct
mengertangkan,correct
mengerti,correct
mengertikan,correct
mengerubungi,correct
mengerubuti,correct
mengerucut,correct
mengerucutkan,correct
mengerudungi,correct
mengeruh,correct
mengeruhkan,correct
mengeruk,correct
mengerukkan,correct
mengerukut,correct
mengerukutkan,correct
mengerul,correct
mengerumit,correct
mengerumukkan,correct
mengerumuni,correct
mengerumus,correct
mengeruntungkan,correct
mengerut,correct
mengerutak,correct
mengerutkan,correct
mengesah,correct
mengesahkan,correct
mengesak,correct
mengesakan,correct
mengesakkan,correct
mengesalkan,correct
mengesampingkan,correct
mengesan,correct
mengesang,correct
mengesankan,correct
mengesat,correct
mengesek,correct
mengesel,correct
mengeset,correct
mengesinikan,correct
mengesip,correct
mengesir,correct
mengesisikan,correct
mengeskalasi,correct
mengesokkan,correct
mengesol,correct
mengesolkan,correct
mengesom,correct
mengesot,correct
mengesot-esot,correct
mengesterifikasi,correct
mengestimasikan,correct
mengesumba,correct
mengesun,correct
mengesup,correct
mengetahui,correct
mengetam,correct
mengetamkan,correct
mengetanahkan,correct
mengetatkan,correct
mengeteki,correct
mengetem,correct
mengeteng,correct
mengetengahi,correct
mengetengahkan,correct
mengetengi,correct
mengetengkan,correct
mengetepikan,correct
mengetes,correct
mengetesi,correct
mengeti,correct
mengetik,correct
mengetil,correct
mengetim,correct
mengeting,correct
mengetip,correct
mengetis,correct
mengetok,correct
mengetop,correct
mengetos,correct
mengetrek,correct
mengetrok,correct
mengetsa,correct
mengetuai,correct
mengetuk,correct
mengetukkan,correct
mengetulkan,correct
mengetum,correct
mengevakuasi,correct
mengevaluasi,correct
mengewol,correct
mengeyel,correct
menggaba-gabai,correct
menggabai,correct
menggabak,correct
menggabas,correct
menggabrukkan,correct
menggabung,correct
menggabungkan,correct
menggacok,correct
menggada,correct
menggadai,correct
menggadaikan,correct
menggadang,correct
menggadang-gadang,correct
menggading,correct
menggadis,correct
menggado,correct
menggaduh,correct
menggaduhkan,correct
menggaduk,correct
menggaduki,correct
menggaet,correct
menggagah,correct
menggagahi,correct
menggagahkan,correct
menggagai,correct
menggagalkan,correct
menggagap,correct
menggagas,correct
menggagaskan,correct
menggagau,correct
menggaham,correct
menggahar,correct
menggaib,correct
menggairahkan,correct
menggait,correct
menggajah,correct
menggaji,correct
menggala,correct
menggalah,correct
menggalahkan,correct
menggalak,correct
menggalakkan,correct
menggalang,correct
menggalangi,correct
menggalangkan,correct
menggalas,correct
menggali,correct
menggali-gali,correct
menggalibkan,correct
menggalur-galur,correct
menggalurkan,correct
menggamak-gamak,correct
menggamat,correct
menggambar,correct
menggambari,correct
menggambarkan,correct
menggamik,correct
menggamit,correct
menggamit-gamitkan,correct
menggampangkan,correct
menggampar,correct
mengganas,correct
menggancu,correct
menggandakan,correct
menggandar,correct
menggandeng,correct
menggandengkan,correct
menggandrungi,correct
menggandrungkan,correct
menggandul,correct
mengganduli,correct
menggandung,correct
mengganggang,correct
mengganggangkan,correct
mengganggu,correct
mengganggut,correct
menggangsi,correct
menggangsir,correct
mengganjak,correct
mengganjakkan,correct
mengganjal,correct
mengganjali,correct
mengganjar,correct
mengganjari,correct
mengganjarkan,correct
mengganjil,correct
mengganjilkan,correct
mengganjur,correct
mengganjuri,correct
menggantang,correct
menggantelkan,correct
mengganti,correct
menggantih,correct
menggantikan,correct
menggantol,correct
menggantung,correct
menggantungi,correct
menggantungkan,correct
mengganyah,correct
mengganyang,correct
menggaok,correct
menggapai,correct
menggapai-gapai,correct
menggapai-gapaikan,correct
menggapil,correct
menggapit,correct
menggaplok,correct
menggaploki,correct
menggarah,correct
menggaram,correct
menggarami,correct
menggaramkan,correct
menggarang,correct
menggarangkan,correct
menggarap,correct
menggari,correct
menggaris,correct
menggarisbawahi,correct
menggarisi,correct
menggariskan,correct
menggarit,correct
menggaritkan,correct
menggarong,correct
menggaru,correct
menggaruk,correct
menggaruk-garuk,correct
menggarukkan,correct
menggarung,correct
menggarut,correct
menggasab,correct
menggasak,correct
menggasakkan,correct
menggasing,correct
menggatalkan,correct
menggatra,correct
menggaul,correct
menggauli,correct
menggaulkan,correct
menggaung,correct
menggawat,correct
menggaya,correct
menggayakan,correct
menggayuh,correct
menggayuk,correct
menggayun,correct
menggayung,correct
menggayuti,correct
menggayutkan,correct
menggebah,correct
menggeblak,correct
menggebok,correct
menggebos,correct
menggebot,correct
menggebrak,correct
menggebu,correct
menggebu-gebu,correct
menggebuk,correct
menggebuki,correct
menggebyah-uyah,correct
menggebyur,correct
menggecarkan,correct
menggecek,correct
menggedor,correct
menggegar,correct
menggegarkan,correct
menggegas,correct
menggegaskan,correct
menggeger,correct
menggegerkan,correct
menggejala,correct
menggejolak,correct
menggejos,correct
menggejoskan,correct
menggejuju,correct
menggelabur,correct
menggelakkan,correct
menggelalar,correct
menggelamai,correct
menggelambir,correct
menggelandang,correct
menggelandoti,correct
menggelanggang,correct
menggelangsar,correct
menggelantang,correct
menggelanting,correct
menggelantung,correct
menggelap,correct
menggelapkan,correct
menggelar,correct
menggelari,correct
menggelas,correct
menggelasir,correct
menggelatak,correct
menggelatuk,correct
menggelebar,correct
menggeleber,correct
menggelecik,correct
menggeledah,correct
menggeledahi,correct
menggeledang,correct
menggeleding,correct
menggeledur,correct
menggelegak,correct
menggelegakkan,correct
menggelegar,correct
menggelek,correct
menggelekak,correct
menggelekek,correct
menggelekkan,correct
menggelembung,correct
menggelembur,correct
menggelendong,correct
menggelendot,correct
menggeleng,correct
menggeleng-gelengkan,correct
menggelengkan,correct
menggelenting,correct
menggelepar,correct
menggelepar-gelepar,correct
menggelepar-geleparkan,correct
menggelepek,correct
menggelepur,correct
menggeleser,correct
menggeleserkan,correct
menggelesot,correct
menggeletak,correct
menggeletakkan,correct
menggeletar,correct
menggeletik,correct
menggeletis,correct
menggeletuk,correct
menggeli,correct
menggeliang,correct
menggeliang-geliutkan,correct
menggeliat,correct
menggelicikkan,correct
menggeligi,correct
menggeligis,correct
menggeligit,correct
menggelikan,correct
menggelimangi,correct
menggelimantang,correct
menggelimuni,correct
menggelincir,correct
menggelincirkan,correct
menggelinding,correct
menggelinding-gelinding,correct
menggelindingkan,correct
menggelingsir,correct
menggelinjang,correct
menggelintar,correct
menggelinting,correct
menggelisahi,correct
menggelisahkan,correct
menggelitar,correct
menggelitik,correct
menggelobok,correct
menggelodar,correct
menggelogok,correct
menggelombang,correct
menggelompar,correct
menggelongsor,correct
menggelontor,correct
menggelontorkan,correct
menggelopak,correct
menggelora,correct
menggelorakan,correct
menggelosang,correct
menggeloso,correct
menggelosok,correct
menggelotak,correct
menggeloyor,correct
menggelugut,correct
menggelulur,correct
menggelundung,correct
menggelundungkan,correct
menggelung,correct
menggelungkan,correct
menggelup,correct
menggelupur,correct
menggelut,correct
menggeluti,correct
menggema,correct
menggemai,correct
menggemak,correct
menggemak-gemak,correct
menggemakan,correct
menggemal,correct
menggemari,correct
menggemarkan,correct
menggemaskan,correct
menggembalakan,correct
menggembar-gemborkan,correct
menggembirakan,correct
menggembleng,correct
menggembok,correct
menggembol,correct
menggembos,correct
menggembosi,correct
menggemboskan,correct
menggembung,correct
menggembungkan,correct
menggemburkan,correct
menggembut,correct
menggemeretakkan,correct
menggemerincingkan,correct
menggemik,correct
menggempakan,correct
menggemparkan,correct
menggempur,correct
menggemuk,correct
menggemukkan,correct
menggemulai,correct
menggemuruh,correct
menggenang,correct
menggenangi,correct
menggenapi,correct
menggenapkan,correct
menggencar,correct
menggencarkan,correct
menggencat,correct
menggencet,correct
menggendaki,correct
menggendam,correct
menggendengkan,correct
menggendong,correct
menggenduti,correct
menggendutkan,correct
menggeneralisasi,correct
menggeneralisasikan,correct
menggenggam,correct
menggenggamkan,correct
menggenjot,correct
menggenta,correct
menggentar,correct
menggentari,correct
menggentarkan,correct
menggentas,correct
menggentel,correct
menggenteli,correct
menggentingkan,correct
menggepit,correct
menggeprak,correct
menggera,correct
menggerabak,correct
menggerabakkan,correct
menggeragai,correct
menggeragas,correct
menggeragau,correct
menggerai,correct
menggeraikan,correct
menggerak-gerakkan,correct
menggerakkan,correct
menggeram,correct
menggeramkan,correct
menggeramus,correct
menggerang,correct
menggerantak,correct
menggerantang,correct
menggeranyam,correct
menggerapai,correct
menggerat,correct
menggerawat,correct
menggerawatkan,correct
menggerayah,correct
menggerayang,correct
menggerayangi,correct
menggerbak,correct
menggerbang,correct
menggerbangkan,correct
menggerbus,correct
menggerebek,correct
menggerecak-gerecak,correct
menggerecok,correct
menggerecoki,correct
menggerek,correct
menggerekkan,correct
menggeremet,correct
menggerendel,correct
menggerendeng,correct
menggerenik,correct
menggerenyet,correct
menggerepe,correct
menggerepek,correct
menggerepes,correct
menggeresek,correct
menggeret,correct
menggeretang,correct
menggergaji,correct
menggeriak,correct
menggeriap,correct
menggericau,correct
menggeridip,correct
menggerinda,correct
menggerinjam,correct
menggerinyau,correct
menggerisik,correct
menggermang,correct
menggermut,correct
menggermuti,correct
menggero,correct
menggerobok,correct
menggerodak,correct
menggerogoti,correct
menggerojok,correct
menggerompok,correct
menggeronggang,correct
menggeropyok,correct
menggeros,correct
menggerowot,correct
menggerowoti,correct
menggerpol,correct
menggertak,correct
menggertakkan,correct
menggeru,correct
menggeruh,correct
menggeruit,correct
menggerumuk,correct
menggerumuti,correct
menggerundel,correct
menggerung,correct
menggerunkan,correct
menggerunyam,correct
menggerupis,correct
menggerupuk,correct
menggerupukkan,correct
menggerus,correct
menggerutu,correct
menggerutui,correct
menggesa,correct
menggesa-gesakan,correct
menggesek,correct
menggesekkan,correct
menggesel,correct
menggeser,correct
menggetah,correct
menggetang,correct
menggetap,correct
menggetar,correct
menggetarkan,correct
menggetik,correct
menggetil,correct
menggetok,correct
menggetu,correct
menggiatkan,correct
menggibang,correct
menggidikkan,correct
menggigih,correct
menggigit,correct
menggigiti,correct
menggila,correct
menggilakan,correct
menggilapkan,correct
menggilas,correct
menggili,correct
menggili-gili,correct
menggiling,correct
menggilir,correct
menggimbal,correct
menggincu,correct
mengginjal,correct
menggintir,correct
menggirangkan,correct
menggiring,correct
menggiriskan,correct
menggisar,correct
menggisil,correct
menggites,correct
menggitik,correct
menggiurkan,correct
mengglasir,correct
mengglobal,correct
menggobek,correct
menggocek,correct
menggocoh,correct
menggoda,correct
menggodai,correct
menggodak,correct
menggodam,correct
menggodok,correct
menggodot,correct
menggodot-godot,correct
menggoel,correct
menggogok,correct
menggojlok,correct
menggojloki,correct
menggolak-galikkan,correct
menggolek,correct
menggolekkan,correct
menggoleng,correct
menggolok,correct
menggolong,correct
menggolongkan,correct
menggombeng,correct
menggondeli,correct
menggondokkan,correct
menggondol,correct
menggonggong,correct
menggonggongi,correct
menggongseng,correct
menggonjakkan,correct
menggonjokkan,correct
menggonta-ganti,correct
menggontai,correct
menggonyakkan,correct
menggonyeh,correct
menggonyel,correct
menggonyoh,correct
menggorek-gorek,correct
menggoreng,correct
menggoreng-goreng,correct
menggores,correct
menggoreskan,correct
menggorok,correct
menggosipkan,correct
menggosok,correct
menggosok-gosok,correct
menggosokkan,correct
menggotes,correct
menggotong,correct
menggowes,correct
menggoyahkan,correct
menggoyak,correct
menggoyang,correct
menggoyang-goyangkan,correct
menggoyangkan,correct
menggradasi,correct
menggranat,correct
menggrataki,correct
menggratiskan,correct
menggraver,correct
menggual,correct
mengguar,correct
menggubah,correct
menggubal,correct
menggubel,correct
menggubit,correct
menggubris,correct
menggudangkan,correct
menggugah,correct
menggugat,correct
menggugu,correct
mengguguh,correct
mengguguk,correct
menggugupkan,correct
menggugurkan,correct
mengguit,correct
mengguit-guit,correct
menggula,correct
menggulai,correct
mengguling,correct
menggulingkan,correct
menggulir,correct
menggulirkan,correct
menggulung,correct
menggulut,correct
menggumalkan,correct
menggumam,correct
menggumbuk,correct
menggumpal,correct
menggumuli,correct
menggunakan,correct
mengguncangkan,correct
menggundahkan,correct
menggundul,correct
menggunduli,correct
menggundulkan,correct
menggunggung,correct
menggunjing,correct
menggunjingkan,correct
menggunting,correct
mengguntung,correct
mengguntur,correct
menggunturkan,correct
menggunung,correct
menggunyam,correct
menggurah,correct
mengguram,correct
menggurat,correct
mengguraukan,correct
menggurdi,correct
menggurik,correct
menggurit,correct
menggurita,correct
mengguruh,correct
menggurui,correct
menggusah,correct
menggusari,correct
menggusarkan,correct
menggusel,correct
menggusrek,correct
menggusur,correct
menggutik,correct
mengguyur,correct
mengguyurkan,correct
menghabisi,correct
menghabiskan,correct
menghablur,correct
menghablurkan,correct
menghadap,correct
menghadapi,correct
menghadapkan,correct
menghadiahi,correct
menghadiahkan,correct
menghadiri,correct
menghadirkan,correct
menghadkan,correct
menghafal,correct
menghafalkan,correct
menghajar,correct
menghajati,correct
menghajatkan,correct
menghajikan,correct
menghaki,correct
menghakimi,correct
menghakkan,correct
menghalai-balaikan,correct
menghalakan,correct
menghalalkan,correct
menghalang,correct
menghalang-halangi,correct
menghalangi,correct
menghalau,correct
menghaluankan,correct
menghalusi,correct
menghaluskan,correct
menghamba,correct
menghambai,correct
menghambakan,correct
menghambat,correct
menghambur,correct
menghambur-hamburkan,correct
menghamburi,correct
menghamburkan,correct
menghamili,correct
menghamilkan,correct
menghampa,correct
menghampakan,correct
menghampar,correct
menghampari,correct
menghamparkan,correct
menghampiri,correct
menghampirkan,correct
menghamuni,correct
menghanca,correct
menghancurkan,correct
menghancurleburkan,correct
menghancurluluhkan,correct
menghangat,correct
menghangati,correct
menghangatkan,correct
menghangus,correct
menghanguskan,correct
menghantam,correct
menghantamkan,correct
menghantar,correct
menghantarkan,correct
menghantu,correct
menghantui,correct
menghanyut,correct
menghanyutkan,correct
menghapus,correct
menghapuskan,correct
mengharamkan,correct
mengharap,correct
mengharapkan,correct
menghardik,correct
menghargai,correct
menghargakan,correct
mengharimaui,correct
mengharmonikan,correct
mengharmoniskan,correct
mengharu,correct
mengharubirukan,correct
mengharukan,correct
mengharum,correct
mengharumi,correct
mengharumkan,correct
mengharuskan,correct
menghasilkan,correct
menghasratkan,correct
menghasta,correct
menghasud,correct
menghasut,correct
menghauskan,correct
menghawa,correct
menghawakan,correct
menghayati,correct
mengheban,correct
menghebat,correct
menghebatkan,correct
menghebohkan,correct
menghegemoni,correct
menghela,correct
menghelakan,correct
menghelat,correct
menghemat,correct
menghembalang,correct
menghembalangkan,correct
menghempap,correct
menghempapkan,correct
menghempas,correct
menghempaskan,correct
menghendaki,correct
menghening,correct
mengheningkan,correct
menghentikan,correct
mengherani,correct
mengherankan,correct
menghewankan,correct
menghias,correct
menghiasi,correct
menghibahkan,correct
menghibur,correct
menghidangkan,correct
menghidrasi,correct
menghidrogenasi,correct
menghidrolisis,correct
menghidroponikkan,correct
menghidu,correct
menghidung,correct
menghidupi,correct
menghidupkan,correct
menghierarkikan,correct
menghijab,correct
menghijau,correct
menghijaukan,correct
menghijrahkan,correct
menghikayatkan,correct
menghilang,correct
menghilangkan,correct
menghilir,correct
menghiliri,correct
menghilirkan,correct
menghimpun,correct
menghimpunkan,correct
menghina,correct
menghinadinakan,correct
menghinakan,correct
menghinap-hinap,correct
menghindar,correct
menghindari,correct
menghindarkan,correct
menghinggakan,correct
menghinggapi,correct
menghinggut,correct
menghipnosis,correct
menghipotesiskan,correct
menghirap,correct
menghiraukan,correct
menghiruk,correct
menghirukkan,correct
menghirup,correct
menghisab,correct
menghisabkan,correct
menghitam,correct
menghitam-memutihkan,correct
menghitami,correct
menghitamkan,correct
menghitamputihkan,correct
menghitung,correct
menghitung-hitung,correct
menghitungi,correct
menghitungkan,correct
menghomoi,correct
menghonori,correct
menghormat,correct
menghormati,correct
menghubung-hubungkan,correct
menghubungi,correct
menghubungkan,correct
menghujan,correct
menghujan-hujankan,correct
menghujananginkan,correct
menghujani,correct
menghujankan,correct
menghujanpanaskan,correct
menghujat,correct
menghukum,correct
menghukumkan,correct
menghulu,correct
menghulukan,correct
menghuni,correct
menghunikan,correct
menghunjam,correct
menghunjamkan,correct
menghunus,correct
menghunuskan,correct
menghutan,correct
menghutankan,correct
mengiah,correct
mengiahkan,correct
mengiakan,correct
mengialkan,correct
mengiang-ngiang,correct
mengiap,correct
mengias,correct
mengiasi,correct
mengiaskan,correct
mengiat,correct
mengibai,correct
mengibakan,correct
mengibar-ngibarkan,correct
mengibaratkan,correct
mengibarkan,correct
mengibas,correct
mengibas-ngibas,correct
mengibas-ngibaskan,correct
mengibaskan,correct
mengibing,correct
mengiblatkan,correct
mengibrit,correct
mengibul,correct
mengibuli,correct
mengicip,correct
mengicu,correct
mengidah,correct
mengidahkan,correct
mengidam,correct
mengidam-idamkan,correct
mengidamkan,correct
mengidap,correct
mengidapkan,correct
mengidas,correct
mengidealisasikan,correct
mengidealkan,correct
mengidentifikasi,correct
mengidentifikasikan,correct
mengidentikkan,correct
mengidolakan,correct
mengidung,correct
mengidungkan,correct
mengigal,correct
mengigau,correct
mengigaukan,correct
mengihtimalkan,correct
mengijabahkan,correct
mengijabkan,correct
mengijing,correct
mengijmalkan,correct
mengijuk,correct
mengikal,correct
mengikat,correct
mengikatkan,correct
mengikhlaskan,correct
mengikhtiarkan,correct
mengikhtisarkan,correct
mengikik,correct
mengikir,correct
mengikis,correct
mengikiskan,correct
mengiklankan,correct
mengikrarkan,correct
mengiktikadkan,correct
mengikut,correct
mengikuti,correct
mengikutkan,correct
mengikutsertakan,correct
mengilah,correct
mengilah-ngilahkan,correct
mengilai,correct
mengilai-ilai,correct
mengilan,correct
mengilang,correct
mengilap,correct
mengilapkan,correct
mengilar,correct
mengilas,correct
mengilat,correct
mengilat-ngilatkan,correct
mengilatkan,correct
mengilau,correct
mengiler,correct
mengiles,correct
mengilhami,correct
mengilhamkan,correct
mengili,correct
mengilik-ngilik,correct
mengiling,correct
mengilir,correct
mengilmiahkan,correct
mengilmukan,correct
mengilo,correct
mengilokan,correct
mengilustrasikan,correct
mengimak,correct
mengimak-imak,correct
mengimami,correct
mengimani,correct
mengimbah,correct
mengimbal,correct
mengimbali,correct
mengimbalkan,correct
mengimbang,correct
mengimbangi,correct
mengimbangkan,correct
mengimbas,correct
mengimbasi,correct
mengimbau,correct
mengimbit,correct
mengimbuh,correct
mengimbuhi,correct
mengimbuhkan,correct
mengiming-iming,correct
mengimitasi,correct
mengimkan,correct
mengimlakan,correct
mengimpal,correct
mengimpas,correct
mengimpaskan,correct
mengimpikan,correct
mengimpit,correct
mengimpitkan,correct
mengimplementasi,correct
mengimplementasikan,correct
mengimplikasikan,correct
mengimplisitkan,correct
mengimpor,correct
mengimprovisasi,correct
mengimprovisasikan,correct
mengimpus,correct
mengimunisasi,correct
mengimunkan,correct
menginai,correct
menginang,correct
menginap,correct
menginapkan,correct
mengincah,correct
mengincar,correct
mengincau,correct
mengincitkan,correct
mengincrit-incrit,correct
mengincup,correct
mengindahkan,correct
mengindang,correct
mengindekoskan,correct
mengindeks,correct
mengindik,correct
mengindikasikan,correct
menginding,correct
mengindoktrinasi,correct
mengindonesiakan,correct
mengindra,correct
mengindraja,correct
menginduk,correct
menginduksi,correct
mengindustrikan,correct
menginfakkan,correct
menginfeksi,correct
menginfiltrasi,correct
menginfiltrasikan,correct
menginformasikan,correct
menginfus,correct
mengingari,correct
mengingarkan,correct
mengingat,correct
mengingati,correct
mengingatkan,correct
mengingau,correct
mengingaukan,correct
menginggriskan,correct
mengingini,correct
menginginkan,correct
mengingkari,correct
mengingsar,correct
mengingsut,correct
mengingsutkan,correct
mengingusi,correct
menginikan,correct
menginisiasi,correct
menginisiasikan,correct
menginjak,correct
menginjak-injak,correct
menginjakkan,correct
menginjap,correct
menginjeksi,correct
menginjil,correct
menginkorporasikan,correct
menginkubasi,correct
menginovasikan,correct
menginsafi,correct
menginsafkan,correct
menginsankan,correct
menginsinuasi,correct
menginsinuasikan,correct
menginspeksi,correct
menginspirasi,correct
menginspirasikan,correct
menginstal,correct
menginstruksikan,correct
mengintai,correct
mengintaikan,correct
mengintegrasikan,correct
mengintensifkan,correct
menginterlokal,correct
menginternalisasi,correct
menginternasional,correct
